m_t_5,jts5,v5,q5,velocity
-0.08319,4.847078035508323,-7.122000000000001,89.61204528808594,-41.44059014074784
-0.08319,4.847078035508323,-7.122000000000001,89.61204528808594,0.0
-0.08083,4.878267000352073,-8.501999999999999,89.35592651367188,-51.52258588091894
-0.08083,4.878267000352073,-8.501999999999999,89.35592651367188,0.0
-0.0755199999999999,4.805482576523948,-9.132,89.05998229980469,-48.94066708568863
-0.0755199999999999,4.805482576523948,-9.132,89.05998229980469,0.0
-0.07257,4.919862459336448,-9.624,88.74961853027344,-64.75355091410184
-0.07257,4.919862459336448,-9.624,88.74961853027344,0.0
-0.08142,4.899079988633323,-10.122,88.43513488769531,-62.49674931997807
-0.08142,4.899079988633323,-10.122,88.43513488769531,0.0
-0.08791,4.847078035508323,-10.422,88.10623168945312,-65.85967125394298
-0.08791,4.847078035508323,-10.422,88.10623168945312,0.0
-0.0885,4.940675447617698,-11.88,87.75192260742188,-70.45318791634217
-0.0885,4.940675447617698,-11.88,87.75192260742188,0.0
-0.08496,5.075868318711448,-13.188,87.35160827636719,-80.01485729655457
-0.08496,5.075868318711448,-13.188,87.35160827636719,0.0
-0.08319,4.857484529648948,-13.98,86.91696166992188,-86.89456346367402
-0.08319,4.857484529648948,-13.98,86.91696166992188,0.0
-0.08555,4.836671541367698,-14.759999999999998,86.44660949707031,-95.19372047188764
-0.08555,4.836671541367698,-14.759999999999998,86.44660949707031,0.0
-0.0914499999999999,4.940675447617698,-15.888,85.96664428710938,-95.34469804547436
-0.0914499999999999,4.940675447617698,-15.888,85.96664428710938,0.0
-0.0914499999999999,4.982270906602073,-17.034,85.42488098144531,-110.90344025876848
-0.0914499999999999,4.982270906602073,-17.034,85.42488098144531,0.0
-0.08555,4.899079988633323,-17.868000000000002,84.8419189453125,-121.45042419434932
-0.08555,4.899079988633323,-17.868000000000002,84.8419189453125,0.0
-0.0825999999999999,4.919862459336448,-18.57,84.27406311035156,-115.84166359871288
-0.0825999999999999,4.919862459336448,-18.57,84.27406311035156,0.0
-0.0890899999999999,4.951081941758323,-19.644,83.66981506347656,-121.33494917169254
-0.0890899999999999,4.951081941758323,-19.644,83.66981506347656,0.0
-0.08378,4.961488435898948,-20.454,82.95845031738281,-141.734358655861
-0.08378,4.961488435898948,-20.454,82.95845031738281,0.0
-0.08614,4.899079988633323,-21.336,82.30476379394531,-130.89437794103074
-0.08614,4.899079988633323,-21.336,82.30476379394531,0.0
-0.09086,4.961488435898948,-22.572,81.617431640625,-138.40760236009817
-0.09086,4.961488435898948,-22.572,81.617431640625,0.0
-0.08614,4.795076082383323,-23.55,80.82023620605469,-151.4429017040758
-0.08614,4.795076082383323,-23.55,80.82023620605469,0.0
-0.09204,5.023866365586448,-24.546,80.07179260253906,-152.24646125214315
-0.09204,5.023866365586448,-24.546,80.07179260253906,0.0
-0.08319,4.847078035508323,-25.506,79.23683166503906,-164.20077433627583
-0.08319,4.847078035508323,-25.506,79.23683166503906,0.0
-0.09558,5.023866365586448,-26.568,78.41629028320312,-164.7673457501961
-0.09558,5.023866365586448,-26.568,78.41629028320312,0.0
-0.09322,4.940675447617698,-27.498,77.50236511230469,-169.71683767846193
-0.09322,4.940675447617698,-27.498,77.50236511230469,0.0
-0.09558,5.034272859727073,-28.11,76.63375854492188,-173.06367152477236
-0.09558,5.034272859727073,-28.11,76.63375854492188,0.0
-0.0926299999999999,4.878267000352073,-29.106,75.70472717285156,-190.37528116194943
-0.0926299999999999,4.878267000352073,-29.106,75.70472717285156,0.0
-0.0867299999999999,4.899079988633323,-29.97,74.73518371582031,-196.26385769861812
-0.0867299999999999,4.899079988633323,-29.97,74.73518371582031,0.0
-0.08791,4.815889070664573,-30.138,73.74298095703125,-202.7386102960823
-0.08791,4.815889070664573,-30.138,73.74298095703125,0.0
